UserID,Avg DailySteps,Avg ActiveMinutes,Avg ExerciseMinutes,Avg Calories Burned
2061,9674,30,30,2040
1041,4425,41,46,1758
1313,11497,86,23,2295
1240,10697,29,17,2793
1959,11590,48,25,1970
2402,8112,76,48,2285
2429,6444,78,47,1977
2128,4157,77,48,2647
2033,6078,67,47,2347
1884,6599,48,21,2057
1574,10017,65,32,2852
1625,10496,41,9,2364
2499,3483,28,23,1911
2388,9737,66,31,2698
2206,11534,83,46,2549
1781,6268,33,10,1614
1687,6198,70,42,1757
1762,4439,49,40,1642
1600,11984,69,49,2432
1666,7457,16,18,2284
1717,5385,82,18,2720
2355,10414,67,37,2029
2089,11877,60,7,1730
2164,6501,81,12,2643
1040,7465,15,50,2143
1514,6051,82,34,2539
1769,11190,89,23,2668
1031,9111,50,29,2412
1201,9778,19,7,2213
2100,9733,62,44,1709
1045,5183,56,60,3069
1417,8613,55,35,2492
1764,6125,53,11,1724
2039,3386,74,59,2997
1528,5374,62,33,3142
2082,8590,50,13,3136
1872,8487,22,6,2722
1595,4457,60,6,2073
1440,5276,19,32,2136
2473,8409,50,42,1940
2182,7449,66,36,2631
2079,6811,16,12,1756
2321,9367,89,6,1622
1085,4293,22,0,2282
2006,4124,46,13,2507
2455,3266,89,34,1759
1298,8368,35,59,1704
2354,8963,88,50,2553
1619,4609,85,49,2052
2062,10347,17,34,3093
2134,5329,80,21,1913
1560,6154,56,40,2327
2031,6205,43,30,2183
1181,3726,79,41,1678
1946,6461,63,24,2898
1931,4118,56,34,1965
2294,10568,39,55,2587
1196,8796,19,5,2705
2118,11344,71,57,2063
2287,10101,58,47,3007
2279,6970,67,23,1789
1302,11813,44,42,3156
1152,11136,71,55,2505
1994,5573,17,21,2233
2443,11198,37,50,2509
1870,4346,26,10,2645
1093,3040,77,53,2804
2181,5464,75,0,3193
1316,3208,60,0,2125
1541,3094,15,34,3101
1351,6769,84,1,2619
1462,10260,47,29,1881
1651,5120,32,17,2107
1243,7973,36,46,2637
1684,11649,89,50,2664
2077,3609,66,25,2838
1433,3594,24,4,2817
1828,11683,64,34,2493
1080,9350,55,57,2356
2297,8972,57,29,1705
1779,8225,53,12,2317
1499,8875,79,58,3009
2339,8209,67,52,2360
2206,11534,83,46,2549
1923,10861,68,55,2878
1287,5985,73,55,1864
2070,4485,79,4,1938
2254,6097,49,58,2499
2156,3251,77,28,2976
1060,5315,26,51,2825
1404,5353,44,11,2465
1782,5918,56,5,2937
1314,6747,86,55,1743
1006,8284,15,49,2029
2476,7827,80,13,2022
1205,10364,83,30,2851
1231,6687,80,58,1973
2446,9287,52,3,2299
1584,11454,23,5,2088
1913,11991,33,41,3056
1832,7281,35,14,2725
1784,11535,50,47,2834
2310,3258,81,36,1638
1634,3574,56,59,2034
2158,5504,86,39,2415
1866,8286,56,31,1915
2216,10477,83,22,2113
1269,3761,55,41,2344
1514,6051,82,34,2539
2499,3483,28,23,1911
2404,8231,57,50,2683
1802,11701,39,37,2370
1903,10987,71,35,1648
1087,8306,40,1,2837
2461,4293,36,42,1979
1102,7703,36,16,2961
1726,9224,44,13,2404
1821,11524,67,26,2872
1858,3333,16,56,2186
1651,5120,32,17,2107
2247,5681,52,16,1651
1536,5374,36,12,2345
1772,7100,57,10,2286
2234,6181,74,16,2382
2168,7882,58,11,2977
1225,5080,31,20,1828
2147,3740,70,3,2500
1029,11294,70,56,2127
2326,9157,39,49,1744
1840,11626,79,14,2956
2062,10347,17,34,3093
1336,5198,80,7,2634
2317,7230,86,31,1935
2026,9891,88,35,3096
1288,8649,56,0,2493
1102,7703,36,16,2961
1318,8756,67,29,1785
2342,8837,42,24,2911
1385,11101,60,51,1742
1151,11390,37,0,2136
2143,10584,71,9,2108
1308,7015,27,31,1951
2459,8926,44,43,1808
1018,8192,43,47,1982
1887,11274,77,13,2443
1709,5325,80,48,2792
1383,6898,26,41,3064
1213,6164,80,9,2711
1293,4116,38,12,2151
2152,9947,75,0,2551
1844,5998,69,17,3102
2085,4006,19,38,2952
1581,4100,21,22,2981
1192,9107,52,56,2636
1746,6596,45,37,3128
1760,4370,76,26,2369
2250,8118,75,9,2763
1143,5298,45,38,1618
1009,5743,79,49,3168
2366,10855,36,4,2736
1634,3574,56,59,2034
1970,7033,80,2,1760
1151,11390,37,0,2136
1957,3375,58,15,2199
2283,3220,24,29,1989
2495,6877,39,4,3129
1718,7714,39,16,2753
1393,8530,22,24,1749
1235,8716,70,13,2817
1705,4583,86,56,2469
2438,9628,84,13,3116
1468,11291,17,5,1693
2088,9314,83,13,1633
2380,9384,35,42,1627
1890,4677,72,27,1958
1055,9934,69,6,2809
1931,4118,56,34,1965
2296,6771,68,32,3178
1757,4224,80,36,2604
1889,9861,58,1,2384
1522,7435,19,1,1776
1908,6504,43,24,2706
2484,10953,80,43,2181
1865,3681,40,1,3171
1040,7465,15,50,2143
2398,4667,83,46,2143
2468,5867,23,50,2196
1844,5998,69,17,3102
1017,7788,49,48,1619
2304,4117,68,60,3070
1304,7346,21,19,3045
1455,3639,39,31,2641
2453,10353,67,50,2334
1364,7640,88,36,3160
1157,4982,24,51,2618
1549,10606,87,2,1679
1933,11656,62,52,1813
1315,3252,21,54,2592
2186,6926,20,31,2280
2261,5468,25,35,1860
2239,9674,75,48,2737
1380,5600,41,16,2087
1156,9325,83,10,2729
2046,11095,37,17,2884
1473,6814,66,9,3082
1209,3652,60,24,2355
1774,9685,41,42,2822
2425,7303,66,60,2847
2233,9309,31,19,2104
1610,3912,73,1,1960
2110,3059,29,23,2677
1889,9861,58,1,2384
2122,4537,52,58,2337
1792,11165,68,43,2820
1576,8779,57,49,2535
2246,6548,17,4,2735
1325,3708,71,32,2554
2357,7502,18,48,2355
2415,4030,32,18,2600
1455,3639,39,31,2641
2156,3251,77,28,2976
1609,11060,80,59,2011
1839,4720,65,16,1619
1371,8586,61,16,1728
2477,10163,21,53,1684
1790,11617,70,35,1826
2016,4173,77,58,2568
1484,3079,43,39,2493
1394,8850,20,3,2354
2229,9926,45,55,2244
1078,7182,78,43,1738
1072,4496,72,10,1741
1758,7985,22,28,2058
1495,10300,36,31,2914
1334,9831,58,14,2968
2248,6243,79,41,2763
1645,7579,42,50,2178
1339,8775,42,12,2462
1500,8177,43,48,1904
1500,8177,43,48,1904
1819,4410,66,51,1759
1983,8823,83,40,1733
1112,8447,36,23,2655
1005,7922,60,35,2955
1848,7265,48,53,2726
2293,9547,30,36,2476
1330,9843,34,14,2164
1639,8558,63,5,3128
1250,7926,48,60,2896
1426,11898,57,14,1626
1389,8915,23,22,2848
1224,10031,88,45,2360
2214,7032,69,44,1824
2432,4768,62,34,2323
2045,5164,44,42,3032
1348,4950,40,37,2360
1283,3837,81,24,2885
1845,6327,24,36,2302
1950,10147,87,33,2250
1093,3040,77,53,2804
2210,9040,37,29,2992
1751,8488,36,16,2849
1489,11016,30,54,2254
2362,11343,30,11,2249
1344,6327,70,15,3071
2036,3307,65,24,1756
1261,6939,40,13,2438
1093,3040,77,53,2804
1205,10364,83,30,2851
2429,6444,78,47,1977
1170,10788,69,12,2809
1180,4837,88,33,2021
1795,7095,38,38,3136
2021,10265,75,36,1730
1290,10278,81,12,2369
2345,9050,48,26,2888
1595,4457,60,6,2073
2088,9314,83,13,1633
2273,4427,52,51,1658
1303,3419,28,57,2959
2362,11343,30,11,2249
1765,4802,40,47,2683
1702,9555,60,1,2765
1792,11165,68,43,2820
1954,6601,64,14,1779
1506,9095,66,1,2649
1098,11458,69,14,3146
1320,10007,17,45,1995
1730,11680,35,21,3159
2498,4372,34,30,2563
1974,8173,39,36,2982
1231,6687,80,58,1973
1600,11984,69,49,2432
1969,4359,29,23,2580
1610,3912,73,1,1960
1845,6327,24,36,2302
1530,5914,15,22,2479
2441,11035,71,8,1706
1449,10514,28,6,1796
1064,4528,32,8,1732
2449,5986,31,38,3088
1675,6476,60,8,2899
2482,4419,35,21,2237
2083,7419,48,3,3010
2096,9967,80,12,2082
1975,6327,41,46,2404
1635,9152,48,27,3007
2163,9927,61,40,2398
1773,8929,48,52,3061
1251,8427,32,20,3112
1788,5675,37,13,2209
1242,3317,87,31,1937
1107,3041,59,16,2771
1851,9776,21,13,2522
2356,6921,32,43,1835
2265,7694,63,45,2318
1998,7856,53,50,2056
1029,11294,70,56,2127
1681,4842,32,56,2125
2356,6921,32,43,1835
1348,4950,40,37,2360
1974,8173,39,36,2982
1834,6212,75,41,3093
2215,4062,59,49,2327
1336,5198,80,7,2634
2291,3203,69,1,2554
2435,10384,36,5,2128
2352,10586,28,14,2153
2460,7489,15,49,1877
1860,10198,49,27,1820
2096,9967,80,12,2082
1218,3887,39,9,2393
1912,5495,61,31,3169
1588,5846,56,33,2167
2436,3610,83,20,2416
1822,8918,58,16,1611
1236,11867,66,37,2219
2111,10596,44,29,1613
1934,3712,85,35,2058
2351,4773,26,38,2670
2045,5164,44,42,3032
1248,4282,56,59,2238
1464,8023,71,43,1669
1493,9479,35,18,2432
1209,3652,60,24,2355
2291,3203,69,1,2554
1402,4015,48,31,2123
2301,9929,81,7,1693
1832,7281,35,14,2725
2200,4354,57,27,1853
2285,11618,58,59,2255
1095,5846,80,46,2416
1126,10260,17,50,2147
2369,8594,34,27,2589
2293,9547,30,36,2476
1291,10550,22,37,3188
1113,3288,35,60,1835
1439,11656,71,57,2608
2311,5694,58,5,1783
1972,9147,69,27,3010
1373,5700,62,14,2815
1955,5344,58,21,2357
1097,8663,85,34,3168
2347,8283,84,54,2616
2482,4419,35,21,2237
1594,7661,43,5,3061
1751,8488,36,16,2849
1497,11335,73,58,2265
1595,4457,60,6,2073
1807,4063,88,60,2025
2269,11591,90,22,2570
1728,3430,53,30,2146
1044,3636,41,44,1898
1183,4436,43,60,1822
1610,3912,73,1,1960
1764,6125,53,11,1724
1071,3878,71,7,2073
1965,11677,62,9,2497
1197,6787,62,51,2362
1797,9311,34,12,1626
2270,11546,80,24,2132
2102,10236,69,5,1936
1219,3147,88,46,2093
1627,6886,72,14,2627
1004,6434,58,41,1724
1424,11612,60,21,3012
2438,9628,84,13,3116
2244,9988,68,29,2887
1646,5514,59,30,2434
1400,9922,63,39,2706
2339,8209,67,52,2360
2149,7143,47,17,1985
1040,7465,15,50,2143
1623,7689,90,7,3118
2332,7124,45,34,2019
2462,11947,80,28,2331
2216,10477,83,22,2113
2349,3978,79,2,1878
1087,8306,40,1,2837
1398,6452,41,12,2800
1323,7085,39,21,3181
1888,11737,67,15,2977
1837,6458,86,58,3170
1061,3110,66,58,1862
2168,7882,58,11,2977
2215,4062,59,49,2327
2361,10806,16,35,2339
1277,8727,84,16,1772
1747,5370,41,18,2594
1740,4656,79,53,1810
2275,9392,39,44,1690
2111,10596,44,29,1613
1074,5277,24,30,2895
2359,11906,22,37,2055
1768,9623,74,39,2079
1133,10712,88,30,1945
1414,6805,72,48,2343
1496,11229,15,30,2442
2168,7882,58,11,2977
1492,3258,64,18,2771
1738,5185,63,5,1947
1620,8220,88,7,1738
2493,11449,78,43,2841
2048,8853,46,21,1606
1608,4421,69,27,2048
1987,10285,20,38,1746
1316,3208,60,0,2125
1528,5374,62,33,3142
2419,7474,42,26,1651
2052,4584,88,47,1877
1694,6096,62,27,2963
1426,11898,57,14,1626
2372,6454,23,11,2876
1138,10201,72,15,2185
2197,7299,46,56,1725
1882,3851,34,43,1886
2450,7873,21,39,1932
2213,5168,71,23,2116
1656,9561,20,44,2838
2020,11896,35,39,1787
1353,9329,23,19,2948
1839,4720,65,16,1619
2477,10163,21,53,1684
1021,10043,67,21,1820
1038,3770,73,46,2559
2055,5715,31,54,2273
2292,7344,62,17,2050
1388,10437,84,58,2884
2381,4297,56,53,1610
2133,10677,27,3,1801
2215,4062,59,49,2327
2324,9284,87,24,2233
1243,7973,36,46,2637
1164,9860,31,15,2838
1235,8716,70,13,2817
1289,9364,34,43,1863
1808,10321,59,38,2437
1359,7738,75,51,2155
1682,11949,64,47,2670
2394,10622,25,24,3190
2453,10353,67,50,2334
2452,9091,82,26,2318
2142,11713,54,42,1974
2271,10528,73,32,1745
1088,8754,59,34,2133
1678,7555,87,45,2997
1453,7802,20,5,1867
1606,3646,77,39,2354
1519,3890,63,11,2288
2477,10163,21,53,1684
1816,8664,22,4,2184
1825,11894,47,0,1608
2030,10155,63,53,1871
2195,8495,53,56,2165
1719,6780,81,44,1700
1778,6136,39,10,3170
2134,5329,80,21,1913
2120,7126,51,20,2315
2316,5436,85,8,2568
1480,3268,70,28,2220
2201,10108,19,7,2672
1435,3762,58,2,2648
1724,6792,82,59,1641
2273,4427,52,51,1658
2146,7340,15,43,3124
2332,7124,45,34,2019
2080,10611,44,8,2195
1275,8413,77,60,2137
1673,5251,76,55,2484
2293,9547,30,36,2476
2435,10384,36,5,2128
1991,3156,18,31,3074
1451,8149,67,27,2928
1847,10555,85,21,2712
1642,10748,20,36,2932
1588,5846,56,33,2167
1097,8663,85,34,3168
1090,4136,26,31,1664
2372,6454,23,11,2876
1494,3721,58,24,2391
2372,6454,23,11,2876
1517,3554,31,41,3105
2000,5276,66,12,2934
1189,9887,45,13,2170
1181,3726,79,41,1678
1028,10643,59,34,2388
1988,10278,79,16,2224
1500,8177,43,48,1904
1490,4187,24,9,1960
1714,10327,24,23,1884
2022,9756,55,51,1625
2380,9384,35,42,1627
2382,11255,60,52,2154
1798,4128,73,11,2994
2460,7489,15,49,1877
2383,7749,47,44,2267
1309,11531,18,34,3168
1382,8258,45,25,1886
2398,4667,83,46,2143
1868,7908,40,18,2651
1149,3817,26,41,3031
1613,8939,57,60,1869
1516,4400,27,11,2471
2461,4293,36,42,1979
1447,9083,74,27,2100
1139,4521,42,28,1851
1552,4620,38,15,2399
1492,3258,64,18,2771
1942,3486,81,47,3059
1998,7856,53,50,2056
2110,3059,29,23,2677
2003,9539,27,44,1941
2419,7474,42,26,1651
1223,7039,47,45,2557
1898,4751,39,29,2076
1351,6769,84,1,2619
2041,7018,25,35,1878
2170,8055,20,39,2231
1667,4376,59,2,2640
2081,11742,88,27,1956
1067,8244,78,30,2631
2206,11534,83,46,2549
1616,5348,56,23,2534
1687,6198,70,42,1757
1764,6125,53,11,1724
1671,3896,57,59,3034
1013,9298,22,24,2103
2198,5999,24,52,1913
1514,6051,82,34,2539
2032,6731,37,42,1926
2369,8594,34,27,2589
1212,11411,84,9,2273
1531,3569,75,45,2182
1709,5325,80,48,2792
1895,10461,61,21,2710
2136,3667,87,16,1835
2456,6757,77,13,2906
1402,4015,48,31,2123
1546,11660,38,14,2594
1902,11719,84,18,1656
2080,10611,44,8,2195
1419,3229,26,23,2155
1612,7960,80,44,1890
2207,4079,16,35,2487
1592,10827,31,29,2554
1881,6613,41,21,1810
1537,8101,83,54,3003
1931,4118,56,34,1965
1822,8918,58,16,1611
1551,9221,89,57,1642
1486,3088,45,60,2876
2407,9457,36,13,2542
1770,6355,57,58,3118
1444,10284,84,57,3096
2339,8209,67,52,2360
2357,7502,18,48,2355
1321,6292,74,43,3007
1767,10172,30,51,3081
2094,5999,90,23,3084
2241,6262,33,5,2124
2051,5854,85,27,1906
1528,5374,62,33,3142
2444,4189,70,16,2563
1699,11891,64,33,1801
1118,4573,84,11,2041
1148,5102,49,30,2700
1314,6747,86,55,1743
1640,5275,77,53,1954
2353,11742,49,17,2879
1770,6355,57,58,3118
1510,11904,30,34,2658
1242,3317,87,31,1937
1741,5419,42,4,2638
1577,4379,32,49,2691
1359,7738,75,51,2155
1766,4693,90,8,2952
1245,10593,35,3,2446
1918,8295,57,16,2069
1434,3302,78,47,2350
1121,4401,59,15,1669
1637,9991,57,39,2392
2324,9284,87,24,2233
1138,10201,72,15,2185
1549,10606,87,2,1679
2285,11618,58,59,2255
1504,10429,90,20,2757
1669,5786,72,5,1735
1252,4171,71,41,2192
1662,3889,17,51,2013
2437,8301,57,17,1746
1772,7100,57,10,2286
1661,10887,61,10,2673
1397,10840,19,20,1737
1626,4948,62,0,2725
1689,7328,41,26,1964
1172,5978,84,58,1680
2430,8839,36,55,1762
1297,9576,33,44,1847
1853,5599,27,16,2697
1174,11051,57,1,2282
1579,7045,70,27,3197
1099,3580,83,39,2891
2128,4157,77,48,2647
1081,8455,59,58,2082
1202,10025,54,18,2330
1506,9095,66,1,2649
1601,5650,38,17,2431
2268,7271,63,30,2986
2141,10338,53,14,2788
1743,7042,17,56,2900
1875,6744,27,56,2709
1435,3762,58,2,2648
1598,3060,83,36,2713
1616,5348,56,23,2534
1536,5374,36,12,2345
1707,5098,35,59,2275
1023,9874,59,50,2337
1898,4751,39,29,2076
1081,8455,59,58,2082
1277,8727,84,16,1772
2061,9674,30,30,2040
1626,4948,62,0,2725
1944,5557,45,6,3007
2083,7419,48,3,3010
2421,5267,46,57,2812
1305,9558,60,58,1812
1451,8149,67,27,2928
1699,11891,64,33,1801
1459,6769,79,57,1764
1626,4948,62,0,2725
1444,10284,84,57,3096
1720,10186,31,17,2325
1003,11835,73,25,1653
1168,7108,50,32,3119
1468,11291,17,5,1693
1395,8281,59,56,2813
1926,3366,67,3,2452
2328,8227,89,4,2596
1568,11066,64,27,1821
2134,5329,80,21,1913
1154,3398,87,16,2487
1348,4950,40,37,2360
1568,11066,64,27,1821
1253,10848,60,9,3093
1898,4751,39,29,2076
2061,9674,30,30,2040
2257,3354,90,19,2382
1884,6599,48,21,2057
2151,9956,33,9,1740
2101,5118,87,10,2688
1592,10827,31,29,2554
1993,5736,57,57,2317
1233,3398,68,7,2126
1065,6001,75,8,1983
1722,6397,88,27,2466
2372,6454,23,11,2876
1913,11991,33,41,3056
2157,5574,69,15,2272
2275,9392,39,44,1690
1026,9801,72,46,2705
1528,5374,62,33,3142
1947,8765,15,41,1957
2160,7812,74,10,2985
1212,11411,84,9,2273
2411,9484,27,19,1703
2425,7303,66,60,2847
1193,8874,45,27,3002
1113,3288,35,60,1835
1694,6096,62,27,2963
1721,6558,61,46,1610
1847,10555,85,21,2712
1117,8595,65,23,2780
2448,4982,73,56,2569
2110,3059,29,23,2677
1166,8888,25,52,2583
1931,4118,56,34,1965
1263,11483,76,39,1751
1914,11259,17,57,2735
1517,3554,31,41,3105
1679,7266,52,19,1683
1220,7248,78,23,1950
1295,10032,63,43,2828
2196,3247,63,60,2899
2481,7570,85,46,1936
1492,3258,64,18,2771
1762,4439,49,40,1642
1175,3240,43,19,1749
2432,4768,62,34,2323
2287,10101,58,47,3007
1437,8524,55,29,2718
2329,6877,25,23,1673
1360,4028,48,19,2364
1580,10432,49,45,2406
1317,4496,33,32,2939
1572,11459,88,4,2291
2299,5008,42,19,2866
1730,11680,35,21,3159
1787,8557,50,7,3123
2250,8118,75,9,2763
1022,11917,23,46,2321
2396,8288,62,7,1717
1802,11701,39,37,2370
2041,7018,25,35,1878
1590,4819,58,42,2408
1939,5762,44,53,2233
2091,10784,35,9,2121
2406,10011,24,30,2489
2329,6877,25,23,1673
1328,7985,70,15,1921
2368,3497,74,10,3126
1987,10285,20,38,1746
1791,5676,19,18,2672
2420,3784,41,4,3182
1071,3878,71,7,2073
2189,7691,74,32,3071
2043,7323,80,9,3030
1362,11554,18,59,2946
1365,10874,45,8,2746
2326,9157,39,49,1744
1968,5331,50,20,2766
1272,6779,70,1,3056
1573,4222,78,2,2925
2362,11343,30,11,2249
1692,8471,19,51,2881
1664,7181,31,26,2107
2448,4982,73,56,2569
1263,11483,76,39,1751
2317,7230,86,31,1935
2473,8409,50,42,1940
1350,4961,53,30,3088
2030,10155,63,53,1871
1244,9481,61,33,2146
1055,9934,69,6,2809
1159,8610,18,32,1702
2042,9902,15,57,3026
1208,7570,75,30,2648
1224,10031,88,45,2360
2280,10942,49,52,2273
1377,11103,70,13,3129
2362,11343,30,11,2249
1589,4945,86,41,1652
1219,3147,88,46,2093
2180,8421,30,0,3134
1199,8090,45,55,1846
1820,6140,67,26,2043
1988,10278,79,16,2224
2294,10568,39,55,2587
1813,7643,32,59,2275
2419,7474,42,26,1651
1192,9107,52,56,2636
2016,4173,77,58,2568
1849,4539,26,34,2906
1452,9876,48,32,2193
1192,9107,52,56,2636
2035,4664,62,55,3091
1794,11033,18,49,2145
2421,5267,46,57,2812
2207,4079,16,35,2487
1483,8040,37,31,2806
1534,9003,55,25,2024
2454,11204,62,33,2468
1793,6572,25,21,2754
2337,5981,62,46,2608
1553,11213,50,1,2278
1097,8663,85,34,3168
1483,8040,37,31,2806
1520,7757,18,21,3118
1934,3712,85,35,2058
1021,10043,67,21,1820
2446,9287,52,3,2299
2072,10803,64,50,2560
2430,8839,36,55,1762
1690,11897,76,15,2004
1708,6172,52,60,2501
2157,5574,69,15,2272
2103,9768,21,38,2129
1309,11531,18,34,3168
1884,6599,48,21,2057
1139,4521,42,28,1851
1734,7272,33,7,2492
1445,8059,84,48,2918
2008,9513,64,23,3200
1838,6069,34,6,1917
1991,3156,18,31,3074
1942,3486,81,47,3059
1609,11060,80,59,2011
1807,4063,88,60,2025
1576,8779,57,49,2535
2316,5436,85,8,2568
1249,10386,47,0,2953
1262,6296,32,26,2560
1790,11617,70,35,1826
2423,8211,48,51,2026
2002,7832,15,7,2147
1683,6066,29,40,1969
1818,5525,81,36,1801
1879,4757,63,59,2134
1201,9778,19,7,2213
1431,5464,65,38,2775
1610,3912,73,1,1960
2296,6771,68,32,3178
1715,4242,71,31,1683
2088,9314,83,13,1633
2244,9988,68,29,2887
1763,5155,84,41,1931
1137,9224,15,34,2755
2338,7298,87,44,3097
2086,5968,23,4,2997
1210,4149,25,11,2951
1305,9558,60,58,1812
1014,5841,74,60,2650
2480,3462,67,59,2919
1507,7296,19,50,2623
1939,5762,44,53,2233
1942,3486,81,47,3059
2251,7692,36,14,2994
1752,4238,35,1,2138
1215,3512,85,25,2471
2375,11466,39,51,2043
1707,5098,35,59,2275
1085,4293,22,0,2282
1538,3497,65,13,1907
2316,5436,85,8,2568
2458,3129,58,52,3102
1844,5998,69,17,3102
2256,8715,19,34,3094
1333,7307,84,4,2682
2438,9628,84,13,3116
1046,6080,33,55,1691
1564,5667,80,26,2017
1185,11695,38,15,1813
1524,4710,56,31,2024
1828,11683,64,34,2493
1466,6901,68,34,1874
1266,10640,66,37,3190
1937,9059,75,34,2101
1464,8023,71,43,1669
2399,8933,90,21,2954
2148,3356,38,37,3069
1058,11158,34,12,1690
1837,6458,86,58,3170
1826,11303,17,5,1939
1299,11559,60,41,2345
1368,11922,86,37,2529
1763,5155,84,41,1931
1777,11458,47,49,2953
1335,7103,77,33,1896
1042,7907,77,25,2201
1934,3712,85,35,2058
1210,4149,25,11,2951
1105,6617,79,24,2928
1698,7229,26,47,1667
1471,4246,35,19,1995
1169,11862,59,42,2325
1759,11571,53,11,2321
2244,9988,68,29,2887
2353,11742,49,17,2879
1796,6337,55,3,2985
1198,9736,37,26,2574
1154,3398,87,16,2487
1870,4346,26,10,2645
1325,3708,71,32,2554
2427,4042,34,46,2888
2196,3247,63,60,2899
2051,5854,85,27,1906
1152,11136,71,55,2505
1685,5436,64,8,1742
1429,9417,76,39,1714
1044,3636,41,44,1898
1894,10368,24,2,2988
1182,9528,53,51,2728
1404,5353,44,11,2465
1655,5607,31,24,1855
2269,11591,90,22,2570
1588,5846,56,33,2167
2323,6335,62,39,2816
1167,4971,52,1,2725
1762,4439,49,40,1642
1222,11037,86,18,2692
1707,5098,35,59,2275
1699,11891,64,33,1801
2466,6247,58,23,3030
1335,7103,77,33,1896
1758,7985,22,28,2058
1581,4100,21,22,2981
1667,4376,59,2,2640
2320,11893,38,13,2683
1726,9224,44,13,2404
1175,3240,43,19,1749
1034,9225,44,11,2342
1427,7969,86,8,1862
1583,3679,74,7,1705
1421,4642,88,38,2151
1486,3088,45,60,2876
2029,11523,82,8,2190
1817,7783,27,51,3083
1201,9778,19,7,2213
1123,10585,52,54,1674
1591,7079,53,6,2753
1233,3398,68,7,2126
1503,6436,81,6,1906
1934,3712,85,35,2058
1564,5667,80,26,2017
1016,4047,59,56,2609
1022,11917,23,46,2321
2450,7873,21,39,1932
1719,6780,81,44,1700
1998,7856,53,50,2056
1517,3554,31,41,3105
1680,11675,18,13,2881
1416,11388,24,49,3197
1061,3110,66,58,1862
2445,6682,57,47,2644
1299,11559,60,41,2345
1033,6789,16,24,2368
1016,4047,59,56,2609
1711,11220,59,49,2485
2239,9674,75,48,2737
1757,4224,80,36,2604
1325,3708,71,32,2554
1382,8258,45,25,1886
2197,7299,46,56,1725
2252,8653,26,20,2040
1777,11458,47,49,2953
1455,3639,39,31,2641
2352,10586,28,14,2153
1074,5277,24,30,2895
1638,11587,43,0,2079
1968,5331,50,20,2766
1195,10998,74,47,1631
2383,7749,47,44,2267
1641,10628,81,39,2632
2074,8710,18,8,2043
2053,10950,83,7,2113
1042,7907,77,25,2201
1575,6520,73,27,2973
2000,5276,66,12,2934
2084,6463,75,25,1692
1158,6207,78,55,2190
1325,3708,71,32,2554
1424,11612,60,21,3012
2282,4839,78,55,3185
1220,7248,78,23,1950
1120,5610,77,11,2513
1891,9281,28,46,2689
1771,3034,55,41,1621
1096,7424,15,26,2694
1077,6600,61,26,2804
1169,11862,59,42,2325
1761,4308,55,0,2217
1667,4376,59,2,2640
1184,4333,47,47,3121
2049,3255,30,27,2312
1129,5190,40,27,2899
2065,9156,36,52,2183
1731,6528,66,51,1994
2075,4503,86,49,1854
1014,5841,74,60,2650
1785,8577,27,36,2236
2422,9467,85,40,2103
2224,6073,82,43,1620
1667,4376,59,2,2640
2451,6891,54,39,1709
1314,6747,86,55,1743
1619,4609,85,49,2052
1613,8939,57,60,1869
2210,9040,37,29,2992
1963,8279,28,31,1869
1665,3312,26,48,2912
1283,3837,81,24,2885
1682,11949,64,47,2670
1192,9107,52,56,2636
2108,7647,68,59,3137
1585,11675,50,43,2403
2060,3437,16,43,2428
2329,6877,25,23,1673
1349,9262,39,51,3013
1508,5047,31,15,2629
2421,5267,46,57,2812
1348,4950,40,37,2360
1767,10172,30,51,3081
1688,11250,58,36,2802
2130,8700,15,18,2347
1388,10437,84,58,2884
1461,3688,76,47,2458
2018,11986,45,15,1671
2160,7812,74,10,2985
1746,6596,45,37,3128
1862,4281,67,56,2699
2422,9467,85,40,2103
1020,5937,49,23,2449
2169,7275,76,29,2885
1542,4554,37,30,2210
2469,10159,78,17,2428
1246,3662,45,38,3037
1804,3530,39,52,3159
1819,4410,66,51,1759
2035,4664,62,55,3091
2284,3107,27,6,1703
1446,7057,70,5,2230
1974,8173,39,36,2982
2322,7076,21,25,2372
1969,4359,29,23,2580
1944,5557,45,6,3007
2151,9956,33,9,1740
1884,6599,48,21,2057
2210,9040,37,29,2992
1682,11949,64,47,2670
1434,3302,78,47,2350
1541,3094,15,34,3101
1512,8488,25,48,3159
1154,3398,87,16,2487
1450,8461,83,7,3104
1824,8259,82,4,2759
2027,9653,38,25,1968
2286,3499,77,4,2435
1446,7057,70,5,2230
1169,11862,59,42,2325
1876,5804,27,52,2133
1850,3120,57,41,2104
1029,11294,70,56,2127
1850,3120,57,41,2104
2201,10108,19,7,2672
1216,3847,40,5,1988
1656,9561,20,44,2838
1584,11454,23,5,2088
1914,11259,17,57,2735
1368,11922,86,37,2529
1408,8583,82,37,1995
1754,11209,73,20,2714
2176,10842,60,56,2352
1164,9860,31,15,2838
2233,9309,31,19,2104
1132,9789,33,41,1634
2491,9468,79,25,1871
1064,4528,32,8,1732
1007,5905,43,33,1716
1521,10802,26,22,1955
1807,4063,88,60,2025
1126,10260,17,50,2147
1832,7281,35,14,2725
2230,6013,60,21,2847
1473,6814,66,9,3082
2293,9547,30,36,2476
1820,6140,67,26,2043
2193,3435,23,56,2266
2208,3935,35,43,2035
1995,8842,52,23,3098
2495,6877,39,4,3129
2229,9926,45,55,2244
2311,5694,58,5,1783
1678,7555,87,45,2997
1154,3398,87,16,2487
