UserID,ExerciseType,ExerciseDurationMinutes
1506,Weightlifting,104.0
1601,Weightlifting,74.0
2268,Walking,31.0
2141,Yoga,101.0
1743,Walking,30.0
1875,Swimming,42.0
1435,Stretching,27.0
1598,Weightlifting,110.0
1616,Pilates,11.0
1536,Stretching,118.0
1707,Weightlifting,38.0
1023,Swimming,106.0
1898,Pilates,56.0
1081,HIIT,36.0
1277,Stretching,32.0
2061,Weightlifting,89.0
1626,Walking,114.0
1944,Cycling,78.0
2083,HIIT,53.0
2421,Running,45.0
1305,Walking,49.0
1451,HIIT,20.0
1699,Stretching,87.0
1459,Cycling,12.0
1626,Stretching,22.0
1444,Cycling,62.0
1720,Pilates,63.0
1003,HIIT,23.0
1168,Swimming,81.0
1468,HIIT,106.0
1395,Stretching,67.0
1926,Swimming,28.0
2328,Swimming,50.0
1568,HIIT,61.0
2134,Yoga,109.0
1154,Weightlifting,52.0
1348,HIIT,98.0
1568,Stretching,15.0
1253,Walking,105.0
2061,Yoga,64.0
2257,Pilates,13.0
1884,Running,86.0
2151,Running,51.0
2101,Cycling,111.0
1592,Yoga,29.0
1993,Cycling,34.0
1233,Yoga,103.0
1065,HIIT,71.0
1722,Running,13.0
2372,Pilates,54.0
1913,Running,39.0
2157,Swimming,19.0
2275,Running,55.0
1026,Stretching,91.0
1528,Walking,93.0
1947,Yoga,59.0
2160,HIIT,88.0
1212,Cycling,116.0
2411,Cycling,57.0
2425,Pilates,37.0
1193,HIIT,50.0
1113,Cycling,61.0
1694,Pilates,43.0
1721,Pilates,70.0
1847,Running,120.0
1117,Weightlifting,50.0
2448,Yoga,50.0
2110,Stretching,58.0
1166,Walking,98.0
1931,Walking,68.0
1263,Pilates,119.0
1914,Stretching,61.0
1517,Stretching,17.0
1679,Yoga,93.0
1220,Stretching,64.0
1295,HIIT,67.0
2196,HIIT,81.0
2481,Pilates,26.0
1492,Yoga,91.0
1762,Swimming,95.0
2432,Pilates,66.0
1437,Walking,34.0
2329,HIIT,48.0
1360,Pilates,104.0
1580,Pilates,102.0
1317,Walking,103.0
1572,Swimming,79.0
2299,HIIT,24.0
1730,Pilates,52.0
1787,Swimming,33.0
1022,Cycling,116.0
2396,HIIT,35.0
1802,Weightlifting,22.0
2041,Walking,93.0
1590,Walking,17.0
1939,Yoga,93.0
2091,Stretching,69.0
2406,Yoga,99.0
2329,Swimming,50.0
1328,Running,50.0
2368,Weightlifting,106.0
1791,Cycling,39.0
2420,Running,61.0
1071,Stretching,53.0
2189,Yoga,48.0
2043,Cycling,71.0
1362,Stretching,48.0
1365,Cycling,27.0
2326,Running,96.0
1968,Walking,59.0
1272,Walking,16.0
1573,Swimming,101.0
2362,Yoga,12.0
1664,Yoga,50.0
2448,Yoga,87.0
1263,Pilates,11.0
2317,Pilates,69.0
2473,Pilates,67.0
1350,Cycling,53.0
2030,Running,40.0
1244,Running,104.0
1159,HIIT,37.0
2042,Running,116.0
1208,Cycling,71.0
1224,Yoga,70.0
1377,Running,99.0
2362,Yoga,115.0
1589,Cycling,22.0
1219,Yoga,72.0
2180,Walking,16.0
1199,HIIT,91.0
1820,Running,80.0
1988,Weightlifting,67.0
2294,Swimming,103.0
1813,Pilates,73.0
2016,Walking,96.0
1452,Running,115.0
1192,Cycling,30.0
2035,Stretching,54.0
1794,Yoga,113.0
2421,Running,97.0
2207,Weightlifting,76.0
1483,Swimming,106.0
1534,Running,59.0
2454,Cycling,74.0
1793,Weightlifting,95.0
2337,Stretching,87.0
1483,HIIT,85.0
1520,Yoga,116.0
1934,Swimming,14.0
2446,Weightlifting,120.0
2072,Walking,73.0
2430,Weightlifting,43.0
1690,HIIT,74.0
1708,Pilates,66.0
2103,Swimming,104.0
1309,HIIT,33.0
1884,Walking,116.0
1139,Walking,27.0
1734,Cycling,110.0
1445,Swimming,51.0
2008,Yoga,36.0
1838,HIIT,80.0
1991,Yoga,48.0
1942,Cycling,102.0
1609,Swimming,93.0
1807,HIIT,81.0
1576,Swimming,61.0
2316,Swimming,32.0
1249,Stretching,105.0
1262,Weightlifting,18.0
1790,Walking,12.0
2423,Running,90.0
2002,Walking,100.0
1683,Cycling,28.0
1818,Walking,113.0
1879,Walking,115.0
1431,Running,95.0
1610,Walking,18.0
2296,Swimming,33.0
1715,Weightlifting,42.0
2088,Pilates,30.0
2244,Yoga,45.0
1763,Stretching,92.0
1137,Running,72.0
2338,Cycling,47.0
2086,Pilates,91.0
1210,Weightlifting,118.0
1305,Weightlifting,98.0
1014,Cycling,38.0
2480,Yoga,105.0
1507,Stretching,119.0
1939,Swimming,18.0
1942,Walking,40.0
2251,Weightlifting,71.0
1752,Weightlifting,19.0
1215,Swimming,63.0
2375,Weightlifting,67.0
1707,HIIT,30.0
1085,Walking,95.0
1538,Walking,54.0
2458,Stretching,57.0
1844,Swimming,36.0
2256,Pilates,101.0
1333,HIIT,44.0
2438,Running,46.0
1046,Running,53.0
1564,Stretching,36.0
1185,Yoga,98.0
1524,HIIT,32.0
1828,Stretching,45.0
1466,Pilates,75.0
1266,Yoga,79.0
1937,Cycling,113.0
1464,Stretching,93.0
2399,Stretching,24.0
2148,Pilates,111.0
1058,Pilates,75.0
1837,Pilates,23.0
1299,Weightlifting,34.0
1368,Swimming,118.0
1763,Stretching,92.0
1777,Pilates,104.0
1335,Running,73.0
1042,Stretching,57.0
1934,Weightlifting,23.0
1210,Pilates,50.0
1105,Weightlifting,103.0
1698,Walking,34.0
1471,Running,34.0
1169,Stretching,82.0
1759,Swimming,56.0
2244,Stretching,28.0
2353,Cycling,84.0
1796,Pilates,101.0
1198,Stretching,120.0
1154,Swimming,53.0
1870,Pilates,82.0
1325,Stretching,35.0
2427,Running,65.0
2196,Yoga,24.0
2051,Pilates,111.0
1152,HIIT,65.0
1685,Cycling,105.0
1429,Stretching,56.0
1044,Pilates,61.0
1894,Walking,31.0
1182,Stretching,108.0
1404,Walking,120.0
1655,Pilates,64.0
2269,Swimming,78.0
1588,Stretching,114.0
2323,HIIT,102.0
1762,Yoga,76.0
1222,HIIT,73.0
1707,Weightlifting,45.0
2466,Yoga,85.0
1335,Yoga,30.0
1758,Pilates,20.0
1581,HIIT,46.0
1667,Walking,24.0
1726,Weightlifting,38.0
1175,Stretching,94.0
1034,Pilates,25.0
1427,Running,111.0
1583,Walking,100.0
1421,Cycling,71.0
1486,Yoga,54.0
2029,Pilates,90.0
1817,Cycling,52.0
1201,Running,17.0
1123,Yoga,79.0
1591,Pilates,51.0
1503,Pilates,23.0
1934,Yoga,42.0
1564,Pilates,27.0
1016,Stretching,82.0
2450,Walking,76.0
1719,HIIT,36.0
1998,Cycling,19.0
1517,HIIT,58.0
1680,Running,36.0
1416,Cycling,73.0
1061,HIIT,84.0
1299,Pilates,16.0
1033,Stretching,12.0
1016,Yoga,75.0
2239,HIIT,79.0
1325,HIIT,71.0
1382,Pilates,100.0
2197,Yoga,30.0
1777,Swimming,102.0
1455,HIIT,38.0
2352,Yoga,78.0
1074,HIIT,44.0
1638,Weightlifting,88.0
1968,Running,50.0
1195,Weightlifting,23.0
2383,Running,44.0
1641,Yoga,50.0
2074,Stretching,95.0
2053,Pilates,115.0
1042,Weightlifting,116.0
2000,Swimming,30.0
2084,HIIT,73.0
1158,HIIT,38.0
1325,Weightlifting,23.0
1424,Cycling,69.0
2282,Cycling,33.0
1220,Weightlifting,37.0
1120,Walking,56.0
1891,Stretching,69.0
1771,Running,27.0
1096,Pilates,107.0
1077,Running,87.0
1169,Stretching,36.0
1761,Yoga,37.0
1667,Cycling,12.0
1184,Swimming,47.0
2049,Stretching,49.0
1129,Cycling,40.0
2065,Pilates,86.0
1731,Weightlifting,106.0
2075,Yoga,18.0
1014,Stretching,62.0
1785,Stretching,49.0
2422,Stretching,118.0
2224,Stretching,54.0
1667,Cycling,71.0
2451,Swimming,104.0
1619,Weightlifting,100.0
1613,HIIT,35.0
2210,Cycling,100.0
1963,Pilates,55.0
1665,Cycling,93.0
1283,Running,58.0
1682,Walking,101.0
2108,Cycling,23.0
1585,Swimming,119.0
2060,Walking,19.0
2329,Running,22.0
1349,Pilates,89.0
1508,HIIT,63.0
2421,Yoga,38.0
1348,Running,120.0
1767,Swimming,91.0
1688,Stretching,17.0
2130,Yoga,29.0
1388,Cycling,96.0
1461,Swimming,49.0
2018,Walking,38.0
2160,Walking,97.0
1746,Weightlifting,31.0
1862,Walking,35.0
2422,HIIT,100.0
1020,Stretching,73.0
2169,Running,62.0
1542,Running,30.0
1246,Cycling,73.0
1819,Walking,14.0
2035,Cycling,31.0
2284,Running,53.0
1446,Pilates,29.0
1974,HIIT,42.0
2322,Stretching,14.0
1969,Pilates,68.0
1944,HIIT,11.0
2151,Yoga,46.0
1884,HIIT,51.0
2210,Pilates,50.0
1682,Pilates,61.0
1434,Running,10.0
1541,Swimming,62.0
1512,Swimming,70.0
1154,Stretching,20.0
1450,HIIT,86.0
1824,Cycling,63.0
2027,Walking,20.0
2286,Walking,99.0
1446,Running,82.0
1169,Weightlifting,71.0
1876,Stretching,12.0
1850,Walking,29.0
1029,HIIT,68.0
1850,Walking,38.0
2201,HIIT,21.0
1216,Pilates,64.0
1656,Walking,44.0
1584,Pilates,111.0
1914,Walking,114.0
1368,Yoga,48.0
1408,Weightlifting,65.0
2176,Walking,44.0
1164,Walking,47.0
2233,Yoga,63.0
1132,Walking,55.0
2491,Stretching,107.0
1064,Running,68.0
1007,Pilates,45.0
1521,Cycling,32.0
1807,HIIT,111.0
1126,Running,101.0
1832,Yoga,54.0
2230,Walking,52.0
1473,Stretching,70.0
2293,Walking,66.0
1820,Cycling,45.0
2193,Stretching,57.0
2208,Cycling,95.0
1995,Running,50.0
2495,Yoga,63.0
2229,Weightlifting,41.0
2311,Weightlifting,110.0
1678,Weightlifting,74.0
1154,Running,25.0
1222,Stretching,36.0
2251,Cycling,102.0
1225,Swimming,42.0
1666,Stretching,34.0
2419,Pilates,112.0
2255,Weightlifting,102.0
1657,Walking,89.0
2100,Running,111.0
1089,Pilates,24.0
2215,HIIT,42.0
1384,Pilates,73.0
1020,Walking,39.0
1734,Cycling,120.0
2163,HIIT,58.0
1813,Walking,54.0
1639,Swimming,86.0
2298,Yoga,83.0
1805,Stretching,75.0
1739,Swimming,39.0
1123,Swimming,85.0
2038,Weightlifting,60.0
1421,Swimming,81.0
1063,Walking,34.0
1272,Pilates,58.0
1415,Swimming,67.0
2162,Weightlifting,43.0
1205,Cycling,107.0
2115,Walking,75.0
1820,Weightlifting,111.0
1406,Running,90.0
1761,Weightlifting,46.0
1160,Pilates,76.0
2012,Weightlifting,52.0
1526,Running,104.0
2395,Walking,118.0
1200,Cycling,103.0
1425,Swimming,24.0
1655,Stretching,90.0
1358,Weightlifting,100.0
2232,Yoga,65.0
1168,Pilates,69.0
1469,Running,42.0
2499,Stretching,93.0
2094,Weightlifting,86.0
2458,Swimming,119.0
1907,Running,61.0
2065,Swimming,12.0
1155,Swimming,59.0
1820,Walking,67.0
1778,Yoga,30.0
2107,Pilates,92.0
1858,Stretching,42.0
2414,HIIT,64.0
2087,Swimming,104.0
1402,Running,76.0
1535,Pilates,18.0
1370,Weightlifting,17.0
1480,Weightlifting,111.0
2090,Walking,27.0
1706,Walking,12.0
2097,Stretching,54.0
2445,Stretching,119.0
1762,Weightlifting,81.0
1440,Walking,10.0
2456,Stretching,58.0
1282,Pilates,11.0
1520,Running,78.0
2098,Swimming,55.0
1405,Stretching,56.0
1823,HIIT,49.0
1169,Walking,50.0
2023,Cycling,29.0
2001,Weightlifting,76.0
1272,Weightlifting,37.0
1924,Cycling,27.0
2080,Running,97.0
1660,Walking,89.0
1247,Swimming,70.0
2372,Weightlifting,50.0
2462,Weightlifting,58.0
1381,Swimming,83.0
1868,Swimming,38.0
1409,Walking,80.0
1986,Cycling,24.0
2292,Yoga,19.0
2245,HIIT,14.0
1707,Walking,51.0
1010,Pilates,102.0
1058,Cycling,39.0
2218,HIIT,24.0
1122,Weightlifting,57.0
1349,Weightlifting,70.0
2097,Cycling,100.0
2150,Weightlifting,29.0
2035,Weightlifting,73.0
1483,Weightlifting,15.0
1977,Running,91.0
1479,Stretching,31.0
2038,Pilates,88.0
2041,Stretching,111.0
1459,Walking,109.0
2096,Stretching,64.0
1938,HIIT,67.0
1715,Stretching,41.0
1836,Running,120.0
1651,Walking,77.0
1836,Walking,70.0
1448,Stretching,86.0
1569,HIIT,85.0
1574,HIIT,67.0
1076,Swimming,105.0
1862,Running,106.0
1603,Swimming,22.0
2354,Yoga,88.0
1776,Stretching,111.0
2118,Swimming,120.0
1909,Running,119.0
2482,Yoga,85.0
1212,Cycling,16.0
1954,Walking,17.0
2125,Running,73.0
1839,Yoga,38.0
2080,Walking,95.0
1645,Weightlifting,60.0
1508,Yoga,17.0
1298,HIIT,35.0
1344,Yoga,25.0
2078,Running,61.0
1312,Running,107.0
2146,Pilates,58.0
2240,Pilates,47.0
1830,Walking,91.0
1601,HIIT,117.0
1658,Pilates,96.0
2050,Walking,116.0
1655,Weightlifting,47.0
1243,Swimming,88.0
1056,Swimming,112.0
2212,Walking,64.0
2478,Walking,115.0
2089,Cycling,99.0
2058,Stretching,116.0
1818,Pilates,90.0
1997,HIIT,50.0
1008,Stretching,24.0
1237,Cycling,42.0
1433,Stretching,115.0
1311,Stretching,24.0
2500,Pilates,54.0
1714,Walking,23.0
2130,Running,102.0
1779,Swimming,34.0
1251,Swimming,48.0
1157,Weightlifting,62.0
1144,Stretching,58.0
2373,Cycling,112.0
1234,Walking,100.0
2109,HIIT,108.0
2416,Pilates,37.0
1902,Yoga,114.0
1283,Stretching,105.0
1212,Cycling,72.0
1969,Swimming,92.0
2177,HIIT,85.0
1204,Stretching,35.0
2009,Pilates,28.0
1212,Running,21.0
1936,Cycling,94.0
2352,Walking,15.0
2035,Running,38.0
1814,Pilates,22.0
1131,Running,95.0
1551,Cycling,36.0
2189,Cycling,35.0
2445,Weightlifting,72.0
1453,Pilates,106.0
2463,Running,78.0
1644,Running,15.0
1290,Pilates,72.0
2291,Cycling,110.0
1262,Stretching,85.0
1818,Weightlifting,60.0
1822,Swimming,117.0
1047,Pilates,36.0
2398,Yoga,43.0
2091,Weightlifting,47.0
2003,Cycling,40.0
2153,Stretching,81.0
1470,Swimming,29.0
1065,Stretching,101.0
1153,HIIT,98.0
1464,Weightlifting,59.0
1050,HIIT,65.0
2109,HIIT,115.0
2406,Running,61.0
1629,Pilates,78.0
1775,HIIT,83.0
2091,Walking,28.0
1821,Stretching,51.0
2370,Swimming,116.0
1378,Running,66.0
1459,Yoga,18.0
1949,Running,34.0
2389,Weightlifting,77.0
1275,HIIT,16.0
1702,Swimming,93.0
1163,Swimming,42.0
2035,Swimming,37.0
2217,Walking,73.0
1576,Walking,92.0
1152,Pilates,112.0
1615,Pilates,102.0
2233,Yoga,77.0
2396,Swimming,13.0
1167,Walking,64.0
1758,Walking,10.0
2245,Running,22.0
1247,HIIT,53.0
1696,Weightlifting,114.0
1881,Weightlifting,24.0
1691,Yoga,99.0
1247,Pilates,88.0
1137,Weightlifting,27.0
1350,Stretching,17.0
1388,Pilates,28.0
2206,Running,63.0
2124,Stretching,68.0
2227,Yoga,94.0
2473,Swimming,44.0
2449,Walking,119.0
1146,Cycling,72.0
1571,Pilates,90.0
1866,Stretching,30.0
1352,Walking,91.0
1892,HIIT,54.0
1836,HIIT,64.0
1600,Pilates,90.0
1174,Weightlifting,10.0
1897,HIIT,87.0
2118,Pilates,65.0
2328,Weightlifting,37.0
2419,Stretching,83.0
1385,Stretching,18.0
1133,Pilates,118.0
2235,Stretching,82.0
2062,Cycling,19.0
1815,Weightlifting,25.0
2245,Stretching,48.0
2175,HIIT,11.0
2180,Walking,42.0
1403,Running,39.0
1267,Stretching,76.0
1515,Cycling,111.0
1394,HIIT,36.0
1045,Swimming,18.0
1972,HIIT,11.0
1509,Stretching,45.0
2113,Cycling,115.0
1215,Weightlifting,68.0
2119,Swimming,21.0
1481,Swimming,83.0
1568,Pilates,84.0
1655,Swimming,90.0
1390,Weightlifting,23.0
1533,HIIT,93.0
2413,Walking,14.0
1702,Yoga,65.0
1844,Walking,17.0
1158,Cycling,118.0
1989,Pilates,117.0
2239,HIIT,119.0
1953,Running,37.0
1379,Swimming,88.0
1954,Stretching,38.0
1206,Running,93.0
1526,HIIT,40.0
2493,HIIT,49.0
1869,Cycling,59.0
1198,HIIT,47.0
1518,Weightlifting,73.0
1502,Cycling,103.0
1957,Running,64.0
1698,Swimming,117.0
1913,Walking,85.0
1956,Yoga,29.0
1234,Yoga,68.0
1533,Walking,114.0
1655,Running,57.0
1287,Stretching,25.0
2278,Walking,94.0
1465,Pilates,56.0
1253,Swimming,24.0
2455,Swimming,114.0
1733,HIIT,86.0
2408,Stretching,108.0
2266,Swimming,28.0
1193,Weightlifting,109.0
1777,Yoga,86.0
2435,Stretching,26.0
1451,Walking,18.0
1600,Running,112.0
2063,Running,69.0
1574,Stretching,33.0
2454,Running,101.0
1586,Stretching,54.0
1490,Yoga,32.0
1744,Walking,22.0
1358,Weightlifting,114.0
2443,Pilates,29.0
2060,Stretching,118.0
2322,Running,15.0
2086,Weightlifting,16.0
2321,Weightlifting,79.0
1959,Stretching,54.0
1986,Stretching,24.0
2012,Pilates,116.0
2098,Pilates,43.0
1713,Stretching,44.0
1189,Pilates,100.0
2403,Walking,117.0
2074,Yoga,39.0
2369,Pilates,14.0
1719,Walking,120.0
2228,Weightlifting,109.0
1648,Cycling,24.0
1635,Swimming,68.0
1630,Stretching,13.0
1024,HIIT,42.0
1207,HIIT,91.0
1331,Pilates,38.0
2030,Running,114.0
2312,Pilates,19.0
2472,Stretching,58.0
2341,Pilates,80.0
2064,Cycling,29.0
1392,Swimming,69.0
1440,HIIT,42.0
2074,Weightlifting,100.0
1878,Cycling,67.0
2441,Running,101.0
2207,Walking,97.0
1151,Yoga,101.0
2358,Pilates,74.0
1951,Running,53.0
1745,HIIT,36.0
1769,Running,119.0
1551,Swimming,63.0
1420,Swimming,45.0
2307,Yoga,37.0
1986,Swimming,34.0
2095,Stretching,119.0
1301,Running,15.0
2031,HIIT,15.0
2429,Running,46.0
1418,Weightlifting,22.0
1060,Walking,72.0
1210,Stretching,100.0
1689,Running,102.0
2443,Pilates,112.0
1727,Weightlifting,11.0
2331,HIIT,103.0
1803,Weightlifting,57.0
2333,Pilates,116.0
2302,Yoga,87.0
2491,Running,41.0
2156,Pilates,27.0
2123,Cycling,67.0
2342,Weightlifting,54.0
2423,Yoga,83.0
1111,Walking,71.0
2385,Running,47.0
1179,Running,120.0
1953,Pilates,82.0
1913,Walking,85.0
2450,Weightlifting,92.0
1140,Weightlifting,29.0
2481,Weightlifting,37.0
1737,Running,46.0
1840,Yoga,76.0
2483,Running,89.0
2499,Walking,71.0
1626,Walking,21.0
2291,Yoga,19.0
1140,Walking,55.0
1011,Stretching,100.0
2241,HIIT,38.0
2149,Walking,17.0
1030,Running,62.0
2286,Yoga,98.0
2184,HIIT,82.0
1738,Swimming,94.0
2031,Running,109.0
1368,Swimming,40.0
2459,Pilates,92.0
2491,Weightlifting,90.0
1875,Pilates,43.0
2451,Stretching,109.0
1850,Stretching,54.0
2404,Running,17.0
2255,Yoga,97.0
2000,Swimming,62.0
2178,Swimming,85.0
1958,Walking,11.0
1800,Walking,86.0
1563,Pilates,51.0
1684,Cycling,60.0
1001,Yoga,105.0
2319,HIIT,87.0
2427,Swimming,116.0
1451,Stretching,28.0
2399,Walking,55.0
1468,Cycling,67.0
1214,Cycling,104.0
2355,Running,115.0
2244,Yoga,58.0
1032,Swimming,16.0
1324,Pilates,81.0
1535,Running,107.0
2287,Yoga,100.0
2211,Pilates,71.0
1355,Cycling,54.0
1054,Pilates,66.0
2220,Running,52.0
1584,Yoga,45.0
2341,Running,25.0
1024,Cycling,111.0
1567,Swimming,111.0
1143,HIIT,38.0
2024,Yoga,19.0
2387,Running,55.0
1519,Weightlifting,38.0
1095,HIIT,68.0
2116,Swimming,52.0
2368,Running,63.0
1213,Pilates,100.0
2085,Cycling,39.0
2186,HIIT,72.0
2171,Swimming,95.0
1866,Weightlifting,56.0
1747,Yoga,85.0
1688,Running,95.0
1427,Weightlifting,70.0
1178,Yoga,18.0
2415,Pilates,116.0
1046,Walking,25.0
2091,HIIT,69.0
1136,Walking,94.0
1631,Cycling,40.0
2029,Pilates,29.0
1816,Yoga,115.0
1084,Running,56.0
2377,Cycling,89.0
1654,Stretching,40.0
2269,Cycling,23.0
1353,HIIT,99.0
2250,Walking,50.0
1361,Cycling,77.0
1972,HIIT,64.0
1449,HIIT,82.0
1671,Running,105.0
1214,Stretching,111.0
2202,Pilates,104.0
2305,Cycling,67.0
1959,Pilates,56.0
2494,Walking,107.0
1314,Cycling,75.0
2108,Weightlifting,29.0
1023,HIIT,117.0
2182,Stretching,18.0
2309,Yoga,19.0
2301,Weightlifting,87.0
2283,Swimming,112.0
1061,HIIT,22.0
1366,Pilates,47.0
1581,Pilates,23.0
1001,Cycling,81.0
2158,Stretching,106.0
1487,Swimming,63.0
1348,Pilates,76.0
2444,Cycling,51.0
1571,Pilates,60.0
1071,Swimming,21.0
2088,Cycling,68.0
1141,Walking,15.0
1821,Walking,24.0
1401,HIIT,10.0
2007,HIIT,24.0
1347,HIIT,30.0
1088,Stretching,50.0
1017,Weightlifting,63.0
2113,Cycling,12.0
2204,Pilates,67.0
1509,HIIT,74.0
1958,Stretching,119.0
1361,Pilates,113.0
1712,Running,82.0
1043,Yoga,110.0
1382,Stretching,29.0
2444,Swimming,120.0
1097,Running,106.0
2393,Weightlifting,102.0
1079,Walking,81.0
1963,Pilates,108.0
1342,Walking,116.0
2281,Stretching,90.0
1486,Running,17.0
2237,Yoga,35.0
1490,Yoga,63.0
1445,Running,42.0
1303,Stretching,75.0
2190,HIIT,31.0
1512,HIIT,48.0
2120,Swimming,112.0
1649,Weightlifting,81.0
1649,Running,99.0
1436,Running,63.0
2288,Running,10.0
2132,Pilates,104.0
2130,Weightlifting,29.0
1286,Yoga,70.0
1852,HIIT,112.0
2352,Running,65.0
1228,Pilates,39.0
1308,Swimming,30.0
2499,Swimming,18.0
2166,Swimming,31.0
1999,Weightlifting,95.0
1461,Stretching,32.0
1486,Swimming,20.0
1028,Weightlifting,23.0
1983,Stretching,59.0
1584,Cycling,63.0
2094,Walking,103.0
1585,Cycling,67.0
1044,Stretching,13.0
1371,Cycling,30.0
1547,Stretching,56.0
1358,Cycling,114.0
1986,Stretching,73.0
1198,Swimming,16.0
2194,HIIT,28.0
1417,Stretching,71.0
1486,Weightlifting,115.0
2206,Pilates,118.0
1589,Walking,119.0
2081,Swimming,37.0
2250,Pilates,110.0
1283,Pilates,97.0
1296,HIIT,55.0
1519,Cycling,39.0
1836,Weightlifting,60.0
1871,Running,104.0
1364,Stretching,31.0
2354,Pilates,83.0
1578,Yoga,102.0
2375,Running,41.0
1812,Yoga,79.0
1046,Walking,75.0
1576,Weightlifting,65.0
1962,Swimming,72.0
1150,Weightlifting,34.0
2478,Pilates,45.0
2434,Stretching,63.0
2415,Walking,110.0
1539,Yoga,90.0
1229,Pilates,44.0
1631,Stretching,95.0
1148,HIIT,104.0
2370,Pilates,88.0
1049,Cycling,31.0
1367,Weightlifting,86.0
1850,Stretching,30.0
1909,Swimming,79.0
1318,Walking,111.0
1135,Weightlifting,38.0
1115,Stretching,107.0
1359,Cycling,66.0
1268,HIIT,59.0
1058,Cycling,39.0
1433,Pilates,47.0
1109,Stretching,13.0
1229,Stretching,64.0
1050,HIIT,50.0
1410,Running,103.0
2076,Swimming,85.0
1823,Running,14.0
1721,Walking,98.0
1222,Stretching,78.0
1734,Stretching,54.0
1781,Yoga,58.0
1268,Running,42.0
1851,Cycling,119.0
1664,Pilates,71.0
1926,Cycling,37.0
1799,Walking,81.0
2337,Walking,33.0
1583,Running,18.0
1080,Stretching,17.0
1033,Stretching,14.0
1770,Running,61.0
1483,Cycling,19.0
2412,Walking,15.0
2218,Yoga,114.0
1372,Cycling,86.0
1470,HIIT,96.0
2300,Cycling,27.0
1731,Walking,104.0
1762,Yoga,59.0
1220,Yoga,51.0
2463,Stretching,22.0
1848,Cycling,113.0
1617,Swimming,49.0
2476,Stretching,46.0
2354,Yoga,86.0
1844,Cycling,70.0
1597,Pilates,10.0
2166,Running,76.0
2425,Pilates,76.0
2252,Swimming,36.0
1093,Swimming,52.0
1263,Stretching,116.0
1770,Cycling,94.0
1032,HIIT,111.0
1861,Pilates,25.0
1806,Yoga,93.0
1148,Pilates,96.0
1513,Pilates,15.0
2327,Running,34.0
2275,HIIT,52.0
1098,Running,31.0
1054,Walking,106.0
1716,HIIT,114.0
1175,Pilates,47.0
1429,Walking,20.0
1309,Running,44.0
1019,Running,67.0
1144,Swimming,114.0
1208,HIIT,83.0
2128,Weightlifting,93.0
1622,Stretching,24.0
1086,Yoga,68.0
1491,Stretching,104.0
2285,Stretching,76.0
1376,Walking,38.0
1900,Pilates,42.0
1823,Swimming,55.0
2019,Yoga,63.0
1884,Running,13.0
1142,Walking,79.0
1286,Walking,82.0
1785,Pilates,84.0
2018,Pilates,114.0
1317,Swimming,11.0
1811,Cycling,95.0
2485,Yoga,85.0
2159,Yoga,57.0
1476,Running,90.0
1214,Swimming,40.0
1246,Weightlifting,27.0
2306,Stretching,57.0
1297,Running,91.0
1086,Walking,49.0
1058,Yoga,115.0
2152,Weightlifting,62.0
1744,Weightlifting,22.0
2426,Running,118.0
1096,Yoga,16.0
1390,Cycling,86.0
2206,Pilates,118.0
1021,Stretching,93.0
1329,Pilates,86.0
1677,Yoga,80.0
2187,Yoga,77.0
1861,Swimming,10.0
2416,Pilates,55.0
2185,Stretching,30.0
1731,Swimming,14.0
1909,Swimming,46.0
1449,Yoga,60.0
2327,Walking,57.0
2457,Yoga,114.0
1162,Walking,104.0
2401,Stretching,52.0
2293,HIIT,20.0
1545,Yoga,91.0
1412,Stretching,102.0
1451,Stretching,36.0
1792,Walking,28.0
1094,HIIT,12.0
1092,Swimming,104.0
1193,Weightlifting,29.0
1732,Cycling,116.0
1093,Running,31.0
2478,Weightlifting,117.0
1325,Running,119.0
1688,Weightlifting,33.0
1325,HIIT,21.0
1181,HIIT,91.0
1271,Pilates,64.0
1345,Stretching,80.0
2053,Stretching,43.0
2080,HIIT,93.0
1364,Stretching,76.0
1298,Walking,10.0
2183,Running,43.0
1821,Pilates,11.0
2347,Weightlifting,49.0
2240,Yoga,53.0
1285,Stretching,48.0
2232,Walking,61.0
2452,HIIT,75.0
1662,Swimming,56.0
1926,Running,116.0
1742,Yoga,65.0
2122,Walking,57.0
1189,Yoga,48.0
2357,Pilates,38.0
1682,Pilates,61.0
2221,Running,96.0
1031,HIIT,89.0
2080,HIIT,39.0
1473,Walking,22.0
1317,Weightlifting,43.0
2086,Running,36.0
2441,Pilates,19.0
1337,Running,12.0
2269,Cycling,93.0
2282,HIIT,82.0
1742,Stretching,29.0
1344,Cycling,70.0
2271,Yoga,106.0
2209,Stretching,73.0
1774,HIIT,25.0
2232,Running,13.0
1213,Running,103.0
1860,Swimming,116.0
2089,Running,105.0
2198,Stretching,74.0
1963,Swimming,93.0
2238,Swimming,27.0
1684,Cycling,67.0
1955,HIIT,58.0
2002,Yoga,37.0
1190,Cycling,64.0
1188,Weightlifting,24.0
1419,Stretching,116.0
1985,Cycling,51.0
1250,Running,74.0
2214,Stretching,72.0
1135,HIIT,93.0
1593,HIIT,37.0
1629,Running,110.0
1485,Walking,14.0
1175,Yoga,115.0
1114,Cycling,18.0
1722,Yoga,28.0
1428,Yoga,118.0
2226,HIIT,10.0
2072,Cycling,18.0
2298,Swimming,12.0
1909,Swimming,59.0
2441,Stretching,50.0
1606,Pilates,118.0
1610,Pilates,109.0
