UserID,Date,Total_Distance,Tracker_Distance,Logged_Activities_Distance,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,ActiveMinutes,ExerciseMinutes,Lightly_Active_Minutes,Sedentary_Minutes,DailySteps,Calories,PostureScore,WeightKg,HeightM
2347167796,4/18/2016,5.449999809,5.449999809,0,0.790000021,0.860000014,3.789999962,0,11,16,206,678,8247,1944,60,75,1.54
3372868164,4/19/2016,5.260000229,5.260000229,0,0,0,5.239999771,0.02,0,0,376,1064,7711,1985,95,65,1.58
8792009665,4/28/2016,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,6157,2780,60,88,1.63
5577150313,4/16/2016,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,14269,4274,97,78,1.69
6117666160,05/08/2016,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,7328,2250,65,80,1.6
6775888955,4/23/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,99,84,1.76
6775888955,05/03/2016,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,9,1843,71,67,1.89
2347167796,4/27/2016,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,11423,2194,99,90,1.84
6117666160,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1497,87,82,1.76
3372868164,4/13/2016,6.630000114,6.630000114,0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,9715,2093,60,76,1.59
4388161847,4/14/2016,6.820000172,6.820000172,0,0.129999995,1.070000052,5.619999886,0,10,35,219,945,8863,2998,83,75,1.73
1927972279,05/09/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,74,75,1.78
7086361926,4/15/2016,5.670000076,5.670000076,0,2.039999962,1.110000014,2.529999971,0,30,21,139,864,8585,2395,60,72,1.9
6290855005,4/27/2016,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,5565,2743,56,70,1.77
8378563200,4/27/2016,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,7359,3061,78,81,1.54
5553957443,4/26/2016,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,11886,2093,74,67,1.76
7086361926,4/18/2016,6.710000038,6.710000038,0,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,9827,2743,91,60,1.73
4558609924,4/26/2016,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,9148,2223,50,63,1.79
1927972279,05/06/2016,1.450000048,1.450000048,0,0,0,1.450000048,0,0,0,108,1332,2091,2383,99,61,1.86
1927972279,05/05/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,67,75,1.81
8378563200,4/30/2016,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,2946,2660,84,76,1.5
8583815059,05/05/2016,9.68999958,9.68999958,0,0,0,1.179999948,0,0,0,70,1370,12427,3266,62,66,1.58
6962181067,4/25/2016,9.270000458,9.079999924,2.785175085,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,13239,2194,60,81,1.64
6775888955,4/17/2016,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2497,2067,58,60,1.82
4020332650,4/14/2016,0.079999998,0.079999998,0,0,0,0.029999999,0,0,0,3,1437,108,2011,85,79,1.63
4445114986,05/02/2016,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27,4,200,667,6910,2336,88,66,1.68
3977333714,4/21/2016,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,6093,1397,97,84,1.69
2026352035,4/13/2016,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663,4993,1521,71,60,1.61
1927972279,04/12/2016,0.469999999,0.469999999,0,0,0,0.469999999,0,0,0,55,734,678,2220,60,61,1.88
8253242879,4/13/2016,6.099999905,6.099999905,0,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,8053,1935,54,64,1.86
6117666160,4/23/2016,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,11495,2651,72,65,1.71
1927972279,05/02/2016,2.619999886,2.619999886,0,1.159999967,0.300000012,1.159999967,0,16,8,94,1322,3790,2505,68,89,1.54
8792009665,05/01/2016,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,1619,1962,57,82,1.67
2026352035,4/24/2016,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,3490,1401,73,66,1.65
6117666160,4/24/2016,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,7623,2305,69,81,1.71
2873212765,4/26/2016,5.539999962,5.539999962,0,0.119999997,0.180000007,5.239999771,0,2,5,309,1124,8242,1882,99,72,1.67
2873212765,05/10/2016,5.559999943,5.559999943,0,0,0,5.550000191,0.01,0,0,373,1067,8275,1962,60,85,1.5
4319703577,05/01/2016,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,67,836,1251,1593,54,77,1.74
1844505072,05/12/2016,0,0,0,0,0,0,0,0,0,0,711,0,665,64,77,1.55
2022484408,05/11/2016,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,13272,2544,53,79,1.79
2026352035,4/29/2016,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492,7604,1692,80,67,1.54
4388161847,05/08/2016,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,17298,3934,81,88,1.85
2320127002,05/12/2016,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,2661,1125,69,85,1.88
4388161847,4/15/2016,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,8758,3066,69,68,1.53
7007744171,4/19/2016,10.47999954,9.5,4.94214201,4.409999847,0.75999999,5.309999943,0,53,17,304,1066,14194,2812,97,61,1.77
7007744171,4/22/2016,10.23999977,10.23999977,0,4.099999905,1.75999999,4.369999886,0,64,50,261,1065,15299,2889,93,87,1.58
8378563200,4/26/2016,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,16208,3763,77,63,1.76
1927972279,4/18/2016,0.170000002,0.170000002,0,0,0,0.170000002,0,0,0,17,1423,244,2111,51,74,1.58
6290855005,4/24/2016,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,5896,2703,67,61,1.6
4319703577,05/03/2016,6.46999979,6.46999979,0,0.579999983,1.070000052,4.829999924,0,8,26,287,669,9648,2235,99,74,1.88
7007744171,05/07/2016,0,0,0,0,0,0,0,0,0,0,111,0,120,97,86,1.56
7007744171,4/24/2016,7.420000076,7.420000076,0,0,0,7.420000076,0,0,0,419,1021,11085,2667,51,64,1.83
8792009665,05/05/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,79,64,1.9
2320127002,4/15/2016,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,5205,1801,54,69,1.7
6290855005,4/28/2016,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,5731,2687,97,68,1.68
8583815059,4/21/2016,6.659999847,6.659999847,0,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,8538,2883,95,88,1.78
6962181067,05/07/2016,4.5,4.5,0,0,0,4.5,0,0,0,328,745,6815,1947,96,63,1.56
7086361926,05/01/2016,8.069999695,8.069999695,0,2.299999952,0.899999976,4.849999905,0,30,15,258,685,12390,2730,83,67,1.88
8583815059,4/24/2016,6.460000038,6.460000038,0,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,8286,2889,78,73,1.55
6117666160,05/09/2016,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,4477,1248,68,78,1.76
8053475328,05/01/2016,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,51,1389,1170,1886,87,73,1.83
7007744171,4/14/2016,8.239999771,7.480000019,3.285414934,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,11179,2668,58,76,1.82
4319703577,4/17/2016,0.02,0.02,0,0,0,0.02,0,0,0,3,1363,29,1464,70,67,1.88
8877689391,4/15/2016,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,13422,3934,51,63,1.59
4702921684,4/16/2016,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,11140,3328,76,76,1.67
2873212765,4/14/2016,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,7910,1893,76,69,1.64
8877689391,4/20/2016,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,19948,3679,54,83,1.51
4388161847,05/11/2016,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,10201,2954,50,67,1.88
4558609924,05/04/2016,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,5232,1842,85,77,1.7
1844505072,05/02/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1348,82,60,1.64
6962181067,4/23/2016,13.23999977,13.23999977,0,4.199999809,2,7.039999962,0,58,41,347,484,20031,2571,58,88,1.8
2320127002,4/28/2016,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1532,1473,51,76,1.66
8253242879,4/29/2016,4.260000229,4.260000229,0,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,6260,1854,83,65,1.54
6117666160,4/22/2016,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,8206,2409,74,71,1.62
6775888955,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,96,79,1.57
4020332650,05/09/2016,3.269999981,3.269999981,0,0.200000003,0.119999997,2.940000057,0,3,5,173,1225,4556,2785,65,68,1.81
8877689391,4/24/2016,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,0,64,1,227,1148,16674,3455,97,90,1.76
8792009665,4/20/2016,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,3147,2188,52,78,1.64
2320127002,4/29/2016,0.620000005,0.620000005,0,0,0,0.620000005,0,0,0,45,1395,924,1410,90,90,1.9
7086361926,04/12/2016,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,11317,2772,57,81,1.56
6775888955,05/04/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,85,80,1.59
3977333714,4/13/2016,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,10035,1495,74,88,1.76
6290855005,05/05/2016,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,6339,2682,68,73,1.55
4319703577,05/11/2016,6.130000114,6.130000114,0,0.200000003,0.74000001,5.179999828,0,3,18,311,574,9129,2232,61,63,1.88
8378563200,05/06/2016,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,7045,3644,54,87,1.9
6962181067,05/11/2016,4.440000057,4.440000057,0,1.49000001,0.310000002,2.650000095,0,24,7,199,709,6722,1855,56,73,1.67
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980,89,73,1.87
2347167796,4/23/2016,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,16901,2629,62,69,1.77
6290855005,4/14/2016,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,7671,2952,78,73,1.5
6290855005,4/19/2016,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,7142,2839,69,80,1.73
2873212765,4/29/2016,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,7365,1780,87,64,1.77
4020332650,05/12/2016,0.419999987,0.419999987,0,0,0,0.409999996,0,0,0,21,721,590,1120,82,71,1.81
4319703577,4/15/2016,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,5664,1985,59,66,1.85
2320127002,4/20/2016,4.849999905,4.849999905,0,0,0.49000001,4.340000153,0,0,11,283,1146,7192,1922,68,71,1.88
8792009665,4/26/2016,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,80,1360,1321,1928,89,67,1.57
7086361926,05/09/2016,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,13566,2960,89,78,1.56
4445114986,05/11/2016,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,9105,2499,64,72,1.72
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1981,65,81,1.5
4702921684,04/12/2016,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,7213,2947,83,71,1.75
6290855005,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2060,89,82,1.62
8877689391,4/30/2016,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,27745,4398,54,66,1.88
8583815059,05/03/2016,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,12015,3212,55,72,1.64
8378563200,05/12/2016,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,4561,1976,70,84,1.74
6117666160,05/04/2016,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,2997,1902,99,77,1.74
8253242879,4/15/2016,1.769999981,1.769999981,0,0,0,1.75999999,0,0,0,105,1335,2672,1632,79,66,1.66
6290855005,05/02/2016,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,6781,2725,87,64,1.6
8053475328,05/08/2016,17.64999962,17.64999962,0,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,22026,3589,95,88,1.7
5553957443,05/02/2016,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,9769,1996,78,88,1.68
8792009665,4/30/2016,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,7174,2896,81,78,1.71
5577150313,4/22/2016,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,9172,3329,96,77,1.89
1644430081,05/05/2016,3.190000057,3.190000057,0,0.519999981,0.540000021,2.130000114,0.01,6,12,81,1341,4363,2463,66,76,1.57
2320127002,05/08/2016,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,5161,1821,94,83,1.8
6962181067,4/30/2016,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,10081,2002,76,62,1.77
2022484408,4/17/2016,11.39999962,11.39999962,0,3.869999886,0.660000026,6.880000114,0,28,29,331,1052,15112,2782,52,75,1.83
4702921684,05/01/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2017,79,82,1.83
1624580081,4/16/2016,3.49000001,3.49000001,0,0,0,3.49000001,0,0,0,176,1264,5370,1463,85,83,1.7
5553957443,4/16/2016,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,5771,1831,78,77,1.5
2022484408,4/28/2016,7.119999886,7.119999886,0,0.409999996,1.330000043,5.389999866,0,6,20,291,1123,10140,2296,78,68,1.59
6775888955,04/12/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,86,89,1.72
8378563200,4/28/2016,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,5417,2884,68,66,1.59
8253242879,4/17/2016,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,10204,2112,53,76,1.9
8053475328,05/09/2016,9.380000114,9.380000114,0,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,12465,2765,58,87,1.75
8792009665,4/17/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688,85,65,1.56
7007744171,05/04/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1557,99,81,1.62
1844505072,4/15/2016,2.539999962,2.539999962,0,0,0,2.539999962,0,0,0,176,527,3844,1725,95,85,1.78
5553957443,05/09/2016,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,11611,2272,76,60,1.77
2320127002,05/06/2016,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,4878,1742,97,72,1.81
7086361926,4/17/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1629,53,67,1.56
5577150313,4/19/2016,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,12574,3501,62,82,1.64
6962181067,4/22/2016,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,10725,2086,97,86,1.67
4445114986,4/29/2016,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,4676,2196,70,87,1.67
5553957443,4/29/2016,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,12764,2169,70,89,1.52
8378563200,4/17/2016,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,2132,2572,55,64,1.7
2026352035,05/03/2016,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,5992,1604,85,69,1.76
4319703577,4/23/2016,3.309999943,3.309999943,0,0,0,3.309999943,0,0,0,233,546,4935,1945,50,77,1.54
4319703577,4/28/2016,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,0,13,8,359,552,10817,2367,72,80,1.69
7086361926,05/11/2016,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,9572,2735,83,73,1.66
8053475328,05/10/2016,11.35999966,11.35999966,0,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,14810,2926,85,66,1.73
2320127002,4/13/2016,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,7275,2003,81,66,1.72
1503960366,4/16/2016,8.159999847,8.159999847,0,2.710000038,0.409999996,5.039999962,0,36,10,221,773,12669,1863,63,86,1.76
8053475328,04/12/2016,14.11999989,14.11999989,0,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,18060,3186,66,89,1.72
6290855005,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2060,88,86,1.54
8378563200,05/05/2016,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,8567,3783,98,75,1.56
6117666160,4/27/2016,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,9411,2576,61,60,1.57
7086361926,4/13/2016,3.619999886,3.619999886,0,0.560000002,0.209999993,2.839999914,0,31,26,155,744,5813,2516,74,79,1.6
5553957443,4/22/2016,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,11682,2105,59,81,1.75
7007744171,4/26/2016,10.10000038,10.10000038,0,0.930000007,0.939999998,8.229999542,0,16,22,424,978,15090,2939,80,63,1.77
6962181067,4/15/2016,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,5563,1756,59,80,1.76
1844505072,4/18/2016,3.039999962,3.039999962,0,0,0.479999989,2.559999943,0,0,12,217,1211,4597,1814,72,75,1.62
7007744171,4/28/2016,10.11999989,10.11999989,0,1.090000033,0.769999981,8.260000229,0,16,16,401,1007,15128,2836,72,76,1.74
5577150313,4/18/2016,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,9893,3625,60,84,1.89
4319703577,05/07/2016,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,0,3,28,279,586,7937,2158,56,77,1.87
4558609924,05/10/2016,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,6435,1889,50,82,1.71
1624580081,4/28/2016,1.789999962,1.789999962,0,0,0.200000003,1.600000024,0,0,5,115,1320,2759,1401,54,71,1.81
1624580081,4/13/2016,4.550000191,4.550000191,0,0,0,4.550000191,0,0,0,148,1292,7007,1411,100,84,1.79
8053475328,4/23/2016,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,22359,3554,73,62,1.64
2026352035,4/27/2016,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586,6088,1593,62,76,1.82
1927972279,4/23/2016,2.039999962,2.039999962,0,0,0,2.039999962,0,0,0,145,1295,2945,2499,93,62,1.61
1503960366,05/09/2016,7.71999979,7.71999979,0,3.450000048,0.529999971,3.74000001,0,46,11,206,835,12022,1819,95,61,1.86
8378563200,4/19/2016,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,13070,4092,69,67,1.88
2320127002,4/26/2016,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,3409,1632,76,74,1.84
4558609924,4/27/2016,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,9557,2098,55,70,1.57
8053475328,4/16/2016,11.10999966,11.10999966,0,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,14549,2867,64,73,1.59
4057192912,4/13/2016,4.46999979,4.46999979,0,0,0,4.369999886,0,0,0,160,1280,5974,2306,94,81,1.54
2873212765,05/05/2016,5.610000134,5.610000134,0,0.779999971,0.800000012,4.03000021,0,13,23,311,1093,8314,1971,51,80,1.72
4388161847,4/18/2016,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,11009,3274,55,90,1.74
6775888955,05/02/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841,87,87,1.88
4319703577,4/22/2016,3.019999981,3.019999981,0,0.059999999,0.810000002,2.150000095,0,1,19,176,709,4500,1886,84,89,1.83
5577150313,05/07/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1819,71,64,1.63
4558609924,05/06/2016,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,3755,1722,90,68,1.69
1927972279,4/27/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,100,69,1.72
1644430081,04/12/2016,7.769999981,7.769999981,0,0.140000001,2.299999952,5.329999924,0,2,51,256,1131,10694,3199,95,88,1.8
4445114986,05/10/2016,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,3915,2181,55,71,1.89
6290855005,05/04/2016,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,5832,2718,96,62,1.89
1927972279,4/17/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063,97,69,1.88
8877689391,4/19/2016,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,18785,3676,54,81,1.8
4702921684,4/27/2016,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,7047,2908,75,82,1.79
1644430081,4/14/2016,8.020000458,8.020000458,0,0.360000014,2.559999943,5.099999905,0,5,58,252,1125,11037,3226,53,82,1.85
8253242879,4/25/2016,4.510000229,4.510000229,0,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,6829,1909,52,64,1.57
1503960366,4/26/2016,8.789999962,8.789999962,0,2.329999924,0.920000017,5.539999962,0,31,23,279,833,13755,1970,87,61,1.62
2022484408,4/14/2016,7.5,7.5,0,2.480000019,0.209999993,4.820000172,0,32,3,257,1148,10690,2312,62,87,1.84
1624580081,4/21/2016,4.130000114,4.130000114,0,0,0,4.110000134,0.02,0,0,186,1254,6349,1467,94,85,1.59
4558609924,4/30/2016,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,10319,2105,99,89,1.63
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1776,90,81,1.64
2026352035,4/14/2016,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,3335,1431,99,69,1.74
7086361926,05/08/2016,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,10677,2534,64,72,1.72
2320127002,04/12/2016,7.489999771,7.489999771,0,1.169999957,0.310000002,6.010000229,0,13,9,306,1112,10725,2124,65,69,1.5
8053475328,05/05/2016,11.51000023,11.51000023,0,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,14990,2950,85,69,1.6
1624580081,05/03/2016,1.370000005,1.370000005,0,0,0,1.340000033,0.02,0,0,96,1344,2100,1334,90,69,1.59
3977333714,05/03/2016,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,14335,1710,54,75,1.63
7086361926,4/23/2016,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,2817,1965,61,63,1.82
7007744171,4/20/2016,11.31000042,10.40999985,4.924840927,4.789999962,0.670000017,5.860000134,0,60,33,347,1000,15566,3096,83,83,1.64
7007744171,4/25/2016,13.34000015,12.19999981,4.861792088,4.309999943,1.370000005,7.670000076,0,51,24,379,986,18229,3055,60,69,1.65
2873212765,05/12/2016,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,7566,1431,60,73,1.53
6962181067,05/03/2016,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,12109,2072,57,66,1.89
2347167796,4/16/2016,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,22244,2670,56,82,1.56
7007744171,4/27/2016,10.22000027,9.06000042,4.885604858,4.269999981,0.660000026,5.289999962,0,50,12,337,1041,13541,2830,93,64,1.77
4445114986,4/30/2016,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,6222,2363,73,69,1.88
4445114986,4/24/2016,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,5002,2247,91,77,1.5
8877689391,05/09/2016,18.25,18.25,0,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,20226,3710,78,68,1.65
8253242879,4/28/2016,1.799999952,1.799999952,0,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,2718,1580,79,74,1.65
2873212765,4/16/2016,6.650000095,6.650000095,0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,9685,2148,89,90,1.84
2026352035,4/28/2016,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,6375,1649,57,88,1.74
2022484408,4/19/2016,8.529999733,8.529999733,0,3.289999962,0.239999995,5,0,31,7,250,1152,11548,2489,99,73,1.89
5553957443,05/01/2016,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,5164,1747,78,75,1.64
7007744171,4/30/2016,2.519999981,2.519999981,0,0,0,2.519999981,0,0,0,200,1240,3761,2051,97,66,1.53
4319703577,05/02/2016,6.239999771,6.239999771,0,0,0.439999998,5.710000038,0,0,11,344,585,9261,2270,99,89,1.63
6962181067,05/04/2016,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,10147,2086,88,69,1.62
4558609924,4/14/2016,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,6799,1922,67,89,1.81
8378563200,4/15/2016,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,14461,3666,95,71,1.69
8053475328,4/15/2016,16.23999977,16.23999977,0,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,20669,3410,58,80,1.62
1844505072,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347,53,61,1.74
5553957443,05/11/2016,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,4926,1693,77,64,1.63
4319703577,4/20/2016,6.010000229,6.010000229,0,0,0.680000007,5.309999943,0,0,18,306,671,8954,2220,75,68,1.79
1503960366,4/13/2016,6.96999979,6.96999979,0,1.570000052,0.689999998,4.710000038,0,21,19,217,776,10735,1797,77,68,1.75
8583815059,05/11/2016,6.789999962,6.789999962,0,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,8701,2804,92,63,1.85
5553957443,05/07/2016,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1868,1494,80,89,1.77
1644430081,4/30/2016,13.23999977,13.23999977,0,0.629999995,3.140000105,9.460000038,0,9,71,402,816,18213,3846,94,73,1.61
2026352035,05/02/2016,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,7018,1690,95,63,1.85
